['/p/BwGnNGhgW0A/'],17.6k,319,-1,0
['/p/BwFIGvgnCdy/'],67.8k,108,-1,0
['/p/BwOF57FlxC-/'],16.3k,101,-1,0
['/p/BwDudIxg2sv/'],320k,"3,251",-1,1
['/p/BwPlkoKILB-/'],14.5k,35,-1,0
['/p/BwKioeIltq1/'],31.7k,201,-1,0
['/p/BwPdPUtAfHf/'],"1,168",9,-1,0
['/p/BwL54qjFXMi/'],"1,039",8,-1,0
['/p/BwK8XHbnCOi/'],"5,479",15,-1,0
['/p/BwOl1lIh5TT/'],"2,785",15,-1,0
['/p/BwBiwJTAdzq/'],73,2,-1,0
['/p/BwMNKSvg_j5/'],"1,688",21,-1,0
['/p/BwOrEHSDvj_/'],"1,199",25,-1,0
['/p/BwHBJ4QB5pN/'],792k,"2,726",-1,1
['/p/BwOu3whDXAP/'],45.9k,324,-1,0
['/p/BwPLOsoHjbU/'],362,1,-1,0
['/p/BwO40JjFUR5/'],44.5k,186,-1,0
['/p/BwCWxmMAhsj/'],53.8k,195,-1,0
['/p/Bv9_OJPhwnY/'],463k,"1,253",-1,0
['/p/BsDj1GEA8n_/'],659,14,-1,0
['/p/BwMi8VfAjRX/'],316k,"2,056",-1,0
['/p/BwEvHjXFHeI/'],15.7k,131,-1,0
['/p/BwOpLXlhO2c/'],10.1k,16,-1,0
['/p/BwLgq69o7la/'],"1,025",9,-1,0
['/p/BwOj8knHiB1/'],"3,531",23,-1,0
['/p/BwOiro5Fxx-/'],"1,375",10,-1,0
['/p/BwPOWpBIfXz/'],17.7k,351,-1,0
['/p/BwCmfCinA3K/'],"1,950",8,-1,0
['/p/BwFMsjBBR31/'],"2,817",25,-1,0
['/p/BwHMaDil1dq/'],17.5k,238,-1,0
['/p/BwOc7vXl7z2/'],"8,496",66,-1,0
['/p/BwPUsdknDdD/'],937,39,-1,0
['/p/BwAEmV2h-5H/'],122k,250,-1,0
['/p/BwEo0gZBfQr/'],"1,543",143,-1,0
['/p/BwCjPLWHXAL/'],"4,915",32,-1,1
['/p/BwFRcWIBA8d/'],23.2k,267,-1,0
['/p/BwPHmS0JTst/'],43.8k,151,-1,0
['/p/BwFTx_4prUk/'],938,29,-1,1
['/p/BwCOFU6Dnxe/'],118k,585,-1,0
['/p/BwMR6gpBphv/'],19.9k,107,-1,0
['/p/Bv5C5AAgITj/'],717,104,-1,1
['/p/BwH9Pn0liIY/'],72.2k,"1,024",-1,0
['/p/BwPV9u6DFvG/'],357,7,-1,0
['/p/BwG1Pk9gxqP/'],45.3k,199,-1,0
['/p/BwHfpfEgJW_/'],14.2k,339,-1,0
['/p/BwPShfPgRTf/'],"5,138",31,-1,0
['/p/BwEy9sGJ9yZ/'],28k,113,-1,1
['/p/BwIpyjuHSgn/'],112k,833,-1,0
['/p/BwNcakrAOcm/'],"1,409",7,-1,0
['/p/BwFO7bHAOfD/'],"3,768",39,-1,0
['/p/Bv_vVdenkow/'],1.8m,11.9k,-1,0
['/p/BwFB7ZznmOY/'],12.1k,90,-1,0
['/p/BwO7mbPHfr4/'],15.3k,251,-1,0
['/p/Bv2rBlLAcRZ/'],431,12,-1,0
['/p/BwCKYB0gA68/'],"2,496",37,-1,0
['/p/BwPdyWpHpHp/'],"4,392",118,-1,0
['/p/BwNIgZSASaw/'],206k,683,-1,0
['/p/BwFkVYFlPzy/'],"4,825",229,-1,0
['/p/Bv9x5m8nnep/'],"7,471",158,-1,0
['/p/BwHX749B-jT/'],69.6k,392,-1,0
['/p/BwKw_HCgm5Z/'],"4,554",39,-1,0
['/p/BwOgv-Yl5EU/'],"1,203",6,-1,0
['/p/BwB2LhWA3hr/'],15.3k,106,-1,0
['/p/BwPZR6ugw9-/'],244,4,-1,0
['/p/BwKJRQCH09f/'],"1,646",22,-1,0
['/p/BwOvpBTlDCP/'],39.2k,184,-1,0
['/p/BwOcI_lFqnp/'],"2,355",11,-1,0
['/p/BwD4hMUhu7J/'],"3,228",15,-1,0
['/p/Bv_3YADBhJU/'],657,64,-1,0
['/p/BwADsb1HLDV/'],6.1m,27.7k,-1,0
['/p/BjB5lOhF0K_/'],"7,222",131,-1,0
['/p/BwCU95ph3c8/'],"7,340",97,-1,0
['/p/Bv_uE-ghiA-/'],35.3k,33,-1,0
['/p/BwPDTWbFZDN/'],28.5k,79,-1,0
['/p/BwIByzOAe9u/'],69.5k,492,-1,0
['/p/BwJhYbFJXbE/'],"7,202",81,-1,0
['/p/BwNVpPXlRCf/'],258,4,-1,0
['/p/BwH3qixHoVX/'],"6,494",36,-1,1
['/p/BwNB_ROFyfe/'],13.3k,63,-1,0
['/p/BwBYdK7BVds/'],77.4k,662,-1,0
['/p/BwKp3dRAcnA/'],"3,411",22,-1,0
['/p/BwI7cQCHMzE/'],367,0,-1,0
['/p/BwJIR3JnbdU/'],379,18,-1,0
['/p/BwHmKODgrKj/'],16k,93,-1,0
['/p/Bv-YmInFtKM/'],218,0,-1,0
['/p/BwFT2xbhY5d/'],"4,132",76,-1,1
['/p/BwHk1BWgqHZ/'],48.1k,145,-1,0
['/p/Bv9hHufAenL/'],"1,186",47,-1,0
['/p/BwIlJZdgXFJ/'],"2,379",10,-1,0
['/p/BwErTpLhhv9/'],48.7k,217,-1,0
['/p/BwCPdJahTG3/'],71.8k,708,-1,0
['/p/BwN09WRF-dp/'],150k,"1,120",-1,0
['/p/BwN7YHwH5SE/'],"2,407",16,-1,0
['/p/BwELcAiHQzx/'],31.2k,576,-1,0
['/p/BwONYEdHeM9/'],"2,610",41,-1,0
['/p/BwHnxAvgQx5/'],"4,662",67,-1,0
['/p/BwMrG-dpke2/'],"1,531",6,-1,0
['/p/BwC8croBBvh/'],37.5k,227,-1,0
['/p/BwETrBSnuSq/'],"5,132",88,-1,0
['/p/BwNNtclBG2F/'],412k,534,-1,0
['/p/BwMKPNBBLhd/'],393,50,-1,0
['/p/BwG0dTqHOBQ/'],133k,"1,054",-1,0
['/p/BwDCfKVAUJa/'],140,4,-1,0
['/p/BwH2rNSg87k/'],54,2,-1,0
['/p/BwDCDd3h9fC/'],74.4k,532,-1,0
['/p/BwHnxAvgQx5/'],83.7k,407,-1,0
['/p/BwB3qgDAB_D/'],395,43,-1,0
['/p/BwPMEScAJFX/'],78.5k,415,-1,0
['/p/BwMWZ0gFnDD/'],646,19,-1,0
['/p/BwMTe24npzh/'],31.4k,142,-1,0
['/p/BwPOH8lhYvJ/'],29.9k,480,-1,0
['/p/BwHwqhoASKC/'],104k,457,-1,0
['/p/BwO1hMzlCw9/'],"1,178",131,-1,0
['/p/BwOQrgZBAnC/'],12.1k,34,-1,0
['/p/BwC17-1FtmW/'],"1,864",29,-1,1
['/p/Bv9lcguFvTw/'],23.1k,520,-1,0
['/p/BwOKY5hgqAB/'],430,10,-1,0
['/p/BwMegAhFmxl/'],36.3k,129,-1,0
['/p/BwDEaOinHZn/'],39.5k,163,-1,0
['/p/BwHtZntlQhE/'],258,98,-1,0
['/p/BwMyT4KAppW/'],16.4k,92,-1,0
['/p/Bv7U5FjF-cy/'],"3,724",53,-1,0
['/p/BwG9TO8Ba1i/'],"7,252",28,-1,0
['/p/BwNEzZ9g06Q/'],"4,486",47,-1,0
['/p/BwHh3FzFxTb/'],65.2k,330,-1,0
['/p/BwL_B1lJBPP/'],"1,376",33,-1,0
['/p/BwN7er3B6or/'],712,2,-1,0
['/p/Bvp-fXiBOZ0/'],"2,097",47,-1,0
['/p/BwKPgUkFJjS/'],698k,"6,795",-1,0
['/p/BwOTLTmJ_eW/'],28.4k,448,-1,0
['/p/BwLDAxknI3g/'],1m,"5,899",-1,0
['/p/BwD7K6DgG1w/'],16.8k,96,-1,0
['/p/BwGl1SRFG7z/'],"3,499",23,-1,0
['/p/BwDv2U1hnYk/'],11.9k,157,-1,0
['/p/BwHAf8rDbiU/'],83.2k,642,-1,0
['/p/BwNA3wHhzpZ/'],"8,088",119,-1,0
['/p/BwOtsvWlDUe/'],"1,243",17,-1,0
['/p/BwHz21Tn-8t/'],404k,"5,823",-1,0
['/p/Bv_L4LmDY9l/'],251k,"1,329",-1,1
['/p/Bv-_z8QhJ6f/'],30.8k,131,-1,1
['/p/BwDfHgnF5Ey/'],139k,"2,527",-1,0
['/p/BwMmfvjgzyJ/'],717,3,-1,0
['/p/BwNOhj4hcy8/'],440,26,-1,0
['/p/BwPIgkxAQT6/'],"4,432",18,-1,0
['/p/BwPi9GyhmKS/'],"2,342",12,-1,0
['/p/BwNSl4OBIYq/'],126k,431,-1,0
['/p/Bv4Rx7kJv7T/'],"1,346",12,-1,0
['/p/BwMPposji1g/'],534,48,-1,1
['/p/BwHYJUZFyEU/'],23.8k,245,-1,0
['/p/BwOsGbNhZhe/'],"1,941",8,-1,0
['/p/BwBYYcbBlrs/'],"3,868",24,-1,0
['/p/BvpoV6eAv3N/'],"1,365",10,-1,0
['/p/BwBzqXzApPt/'],"8,255",176,-1,0
['/p/Bv9vi7-l9fM/'],812k,"1,772",-1,0
['/p/BwKr5sflWHp/'],"5,693",46,-1,0
['/p/BwJp6edAazV/'],"1,461",51,-1,0
['/p/BwFMKa-hrSz/'],"5,363",12,-1,0
['/p/BwD-8U4D-s2/'],"6,357",176,-1,0
['/p/BwGwP1UD2FN/'],990,15,-1,0
['/p/BwND3I9HCfX/'],12k,48,-1,0
['/p/BwG8s7ph6Jg/'],"6,382",64,-1,0
['/p/BwJx1-vh-Ox/'],"4,116",44,-1,0
['/p/BwEZkaFBpml/'],24.7k,683,-1,0
['/p/BwOeOt0le6J/'],19k,38,-1,0
['/p/BwPfhw9g1-V/'],"1,131",10,-1,0
['/p/BwM8wWuF2w-/'],"1,406",10,-1,0
['/p/Bv33Bslg0Fs/'],714,19,-1,0
['/p/BwMUZwVH2bG/'],35,1,-1,0
['/p/BwKo-hIlpPT/'],30,0,-1,0
['/p/BwHP0Q-jQ6c/'],33.3k,182,-1,0
['/p/BwPklE_HVc5/'],35,1,-1,0
['/p/BwB9snPhrS_/'],"5,159",38,-1,0
['/p/BwH6N6QBHie/'],16.6k,276,-1,0
['/p/BwE__EolX-V/'],66.7k,627,-1,0
['/p/BwDKn6VDTIS/'],77.2k,646,-1,0
['/p/BwMr21EioRg/'],151k,"2,323",-1,0
['/p/Bv0UvfWAW9V/'],490,7,-1,1
['/p/BwKoftilXM6/'],"3,061",33,-1,0
['/p/BwN1PU0llUo/'],34.5k,98,-1,0
['/p/BwPYdvOlj1K/'],46,0,-1,0
['/p/BwAFU2QgnNM/'],31.1k,81,-1,1
['/p/BwIgb-RAn7r/'],"5,184",22,-1,0
['/p/BwFAyAsj5OP/'],"4,475",395,-1,0
['/p/BwOlx1hBGnz/'],15.8k,44,-1,0
['/p/BwE4KTyjgJU/'],"1,003",19,-1,0
['/p/BwPVm16Bt9o/'],12,2,-1,0
['/p/BwLexkNFndW/'],"3,392",19,-1,0
['/p/Bvknux1BqsH/'],"1,639",17,-1,0
['/p/BwADCxapzcR/'],10.7k,116,-1,1
['/p/BwEoBayBJ6l/'],20.2k,128,-1,0
['/p/BDJNiKdPpVT/'],"4,888",110,-1,0
['/p/BwHESybBGmY/'],66.1k,325,-1,0
['/p/BwK3lJapUb2/'],10.6k,22,-1,0
['/p/BvTwPZKDNDe/'],"1,075",31,-1,0
['/p/Bv_GXnGjTmV/'],190k,907,-1,0
['/p/BwLczTXApoS/'],"1,910",3,-1,0
['/p/BwBqzQTD9tX/'],"6,011",41,-1,0
['/p/BwHic7QhfYm/'],14.6k,50,-1,0
['/p/BwL4KzKhZLg/'],20.9k,311,-1,0
['/p/BwNTCNdHJo4/'],"7,156",29,-1,0
['/p/BwI4_CqgTjO/'],252k,"1,013",-1,0
['/p/BwCMFgbhyw2/'],30.2k,97,-1,0
['/p/BwFVRIKnDSz/'],"2,955",137,-1,0
['/p/Bv__MfVH9Ga/'],"8,467",496,-1,0
['/p/BwEflHFlAmy/'],19.3k,207,-1,1
['/p/BwCCaHhHtKD/'],208k,"1,357",-1,0
['/p/BwKR6WKHFHT/'],438k,"3,648",-1,0
['/p/BwJTwb9nmdN/'],27.1k,617,-1,0
['/p/BwOlhpujNkd/'],"5,524",44,-1,0
['/p/BwMGv5mF43i/'],"3,533",5,-1,0
['/p/BwK-FN-HpTY/'],846k,"2,223",-1,0
['/p/BwHxPkBAXK8/'],"3,056",8,-1,0
['/p/BwM8NaAJevc/'],10.6k,54,-1,0
['/p/BwHq7LGnjFY/'],"2,670",24,-1,0
['/p/BwOVskgBGWH/'],"9,608",53,-1,0
['/p/BwOhOLIDdAc/'],71.7k,145,-1,0
['/p/BwEP5XWBdTx/'],25.4k,369,-1,0
['/p/BwCOMZfH-TN/'],478k,893,-1,0
['/p/BHFCJgmAu53/'],153k,903,-1,0
['/p/BwFeYPehqlj/'],369,10,-1,0
['/p/BwGF969hC1X/'],892k,"8,609",-1,0
['/p/BwGoMt6lcP4/'],194,0,-1,0
['/p/BwKNZV0g1h1/'],321,0,-1,0
['/p/BwFCSvunzVd/'],12.2k,108,-1,0
['/p/BwO4kSQBa7E/'],109,1,-1,0
['/p/BwPEl9unq1l/'],128,2,-1,0
['/p/BwMvl5NFDlb/'],12.5k,46,-1,0
['/p/BwO9qFvHrxq/'],49.6k,116,-1,0
['/p/BwK2-ZfF84y/'],"1,481",19,-1,0
['/p/BwOprhxFei2/'],25.3k,372,-1,0
['/p/BwOlWhhAWC9/'],36.4k,88,-1,0
['/p/BwJ-A5QnXh_/'],548,35,-1,1
['/p/BwFSYoiA9VS/'],19.9k,76,-1,0
['/p/BwKthL-HdF5/'],10.3k,182,-1,0
['/p/BwMipifA3e0/'],"4,430",22,-1,0
['/p/BwCpRMIghDz/'],16.8k,433,-1,0
['/p/BwOPGSAFiH8/'],806,1,-1,0
['/p/BwNczFFgXSA/'],48.1k,"1,141",-1,0
['/p/BwPS0eyF041/'],"5,822",36,-1,0
['/p/BwMCMwinz4z/'],267k,"2,683",-1,0
['/p/BwGTXw4A7wf/'],"6,638",71,-1,0
['/p/BwKwOs2gSS_/'],"1,519",15,-1,0
['/p/BwPaWScH5VW/'],"1,015",16,-1,0
['/p/BwHrcv1HupL/'],117k,594,-1,0
['/p/BwPVVvIp16R/'],"2,530",16,-1,0
['/p/Bv_bsWkj6Jp/'],"9,074",254,-1,0
['/p/BwFFfB7pdtL/'],21.7k,94,-1,1
['/p/BwO03tUl8Hg/'],"3,389",135,-1,1
['/p/BwDjWFlBflU/'],199,5,-1,0
['/p/BwPQ-FchvKm/'],21.3k,53,-1,0
['/p/BwPLw0jF_Ll/'],"1,041",20,-1,0
['/p/BwOlnODB5vc/'],98,3,-1,0
['/p/BwKAasZl-0j/'],755,3,-1,0
['/p/BwKL6iJFmlQ/'],"2,712",1,-1,0
['/p/BwPUJOTl_J9/'],68.6k,393,-1,0
['/p/BwKZLH7H4hZ/'],266k,"1,041",-1,0
['/p/BwOqn78Fr6M/'],464,5,-1,0
['/p/BwM-yVsndx1/'],18.7k,342,-1,0
['/p/BwH9z04hzw9/'],154,2,-1,0
['/p/BwJYruOhF0W/'],65.4k,319,-1,0
['/p/BwGCXpsFrcZ/'],227,10,-1,0
['/p/BwPRQv2FRIw/'],"9,667",24,-1,0
['/p/BwF_z4IlfTE/'],85,0,-1,0
['/p/BwDzTzhnQfE/'],14.6k,40,-1,0
['/p/BwMu408FsZH/'],118,31,-1,0
['/p/BwCqkd4AmDZ/'],242k,"1,078",-1,0
['/p/BwBsAhQgEeC/'],"5,392",35,-1,1
['/p/BwNqic9hh4f/'],21.8k,330,-1,0
['/p/BwOtWTRFYj2/'],847,17,-1,0
['/p/BwM6lIdHdot/'],50.5k,371,-1,0
['/p/BwHNEG5FSHJ/'],"7,834",45,-1,0
['/p/BwM2fi3BY-e/'],"5,835",50,-1,0
['/p/BwKRDOVh3qI/'],76k,"1,397",-1,0
['/p/BwCt1YNhQx1/'],"7,434",77,-1,0
['/p/BwDndTAhYF5/'],"9,320",40,-1,1
['/p/BwM7XnuBF7l/'],90k,435,-1,0
['/p/BwOkuwqjDFA/'],346,2,-1,0
['/p/BwCK7c0lPHB/'],407,116,-1,0
['/p/Bv9gFPcF6tE/'],"3,779",40,-1,0
['/p/BwOzG0GnBqM/'],209,4,-1,0
['/p/Bv9pfwSjo0C/'],10.7k,105,-1,0
['/p/BwLxAk3HbFB/'],377k,"2,093",-1,0
['/p/BwPKF8whCCt/'],694,18,-1,0
['/p/BwLNMRyn1W8/'],262k,733,-1,0
['/p/BwOiXCfFP8W/'],555,9,-1,0
['/p/BwBvC8KHYgs/'],10.7k,92,-1,0
['/p/BwPhI_5BQaG/'],250,1,-1,0
['/p/BwGSTBbgkEK/'],25.5k,285,-1,1
['/p/BwOm6Xtg8ky/'],981,86,-1,0
['/p/BwKnWyins1E/'],"8,409",175,-1,0
['/p/BwFyNGEj5x4/'],93.3k,"1,526",-1,0
['/p/BwMGLzZH-b4/'],48k,276,-1,0
['/p/BwHbK8IAwQM/'],"2,079",89,-1,0
['/p/BwPRx6FHOik/'],35.4k,270,-1,0
['/p/BwMHu5ABXnI/'],301,5,-1,0
['/p/BwGIAFYBvYI/'],143k,362,-1,0
['/p/BwMnhmlDV9a/'],"1,152",6,-1,0
['/p/BwPIUpXhGwP/'],54.4k,533,-1,0
['/p/Bv9-s81gDce/'],27.6k,267,-1,0
['/p/BwN0r73jMDv/'],"1,229",5,-1,0
['/p/BwPWIfhFsaC/'],"9,429",183,-1,0
['/p/BwFNehEnpy_/'],"6,013",22,-1,0
['/p/BwACMW5AXTF/'],339k,"4,283",-1,0
['/p/BwPfIQDH6-b/'],51.5k,117,-1,0
['/p/BwPJfx8gJ5l/'],555,7,-1,0
['/p/BwOSAqEgLgV/'],728,18,-1,0
['/p/BwMjaUMlSt4/'],123k,765,-1,0
['/p/BwKXedon5Wf/'],"3,892",26,-1,0
['/p/BwOto3CFjDm/'],535,3,-1,0
['/p/BwKosJ6FEk-/'],30,0,-1,0
['/p/BwNOJRJH5q9/'],19.4k,371,-1,0
['/p/BwJDDgHgu2b/'],"1,662",61,-1,0
['/p/BwH2ABYnxrc/'],"3,131",137,-1,0
['/p/BwE3BXKgrxj/'],11.5k,241,-1,1
['/p/BwKHalTAnhi/'],27.1k,103,-1,0
['/p/BwHxPI6ArCD/'],"1,201",2,-1,0
['/p/BwD7cvchvg7/'],"1,361",10,-1,0
['/p/BwOaP7eAwEx/'],94.5k,"1,051",-1,0
['/p/BwEZVzuhAJD/'],11.9k,142,-1,0
['/p/BwFvMGEAqPq/'],"8,194",13,-1,0
['/p/BwJvzEKpgyw/'],294,25,-1,0
['/p/BwEfODkl6Wx/'],"3,598",39,-1,0
['/p/BwOLO5PH1ve/'],13k,116,-1,0
['/p/BwOsMrOh7AD/'],"6,224",32,-1,0
['/p/BwM3LSLA4YJ/'],"1,675",6,-1,0
['/p/BwH9wXDpLAl/'],"5,799",27,-1,0
['/p/BwHs8d2jloJ/'],"3,408",13,-1,0
['/p/BwPLqMulgtm/'],840,3,-1,0
['/p/BwNKXuwlijf/'],"5,250",58,-1,0
['/p/BwMiKXFgftY/'],14.8k,118,-1,0
['/p/BwG7DVoBrh5/'],25.9k,80,-1,0
['/p/BwJsrYAho-m/'],11k,59,-1,0
['/p/BwGCgw4hfO_/'],210,5,-1,0
['/p/BwMwznTlQaw/'],61.6k,323,-1,0
['/p/BwNFWZtIDUO/'],13.7k,470,-1,0
['/p/BwGetbaHrot/'],134k,811,-1,0
['/p/BwHiH7EAt0f/'],209k,"1,260",-1,0
['/p/BwM85TJg2cl/'],"2,748",35,-1,0
['/p/BwJteBIlC_c/'],161k,969,-1,0
['/p/BvcJNY-BpRx/'],"1,502",35,-1,0
['/p/BwEdirihKnZ/'],"3,411",57,-1,0
['/p/BwKWO3MA_zY/'],14.6k,134,-1,0
['/p/Bv-tN-PDg92/'],"2,799",85,-1,0
['/p/BwOXn4TgYUo/'],"1,307",4,-1,0
['/p/BwIzCPTA4sf/'],604,6,-1,0
['/p/BwMtG7XHpOs/'],"1,230",18,-1,0
['/p/BwHI6_qgE-i/'],"9,357",67,-1,0
['/p/BwKHUOogdtY/'],354,4,-1,0
['/p/BwKTLi_gYpY/'],"1,961",45,-1,0
['/p/BwOSjAtgCBT/'],"1,438",12,-1,0
['/p/BwJCbzNnPGm/'],173k,"2,201",-1,0
['/p/BwM79wEllHh/'],54.9k,72,-1,0
['/p/BwKehcnBgzW/'],1m,"6,703",-1,0
['/p/BwL2EB7g_Yp/'],282,3,-1,0
['/p/BwOs1Ymgih-/'],203,13,-1,0
['/p/BwLi9qpJK5W/'],530,1,-1,0
['/p/Bv2wljyBK0N/'],"3,857",44,-1,0
['/p/BwGvipcDKPA/'],41.1k,"1,955",-1,0
['/p/BwLA3WIFFJl/'],2.6m,"7,940",-1,0
['/p/BwAYQkOAWct/'],24.2k,292,-1,0
['/p/BwH5131HR-u/'],12.3k,244,-1,0
['/p/BwC2TfPHBu3/'],26.4k,225,-1,1
['/p/BwOj5nCAxXw/'],76k,505,-1,0
['/p/BwNEFyrlNuz/'],"3,354",14,-1,0
['/p/BwPD7_yjBdz/'],"5,501",214,-1,0
['/p/BwNKklPDku-/'],81k,327,-1,0
['/p/BwNSt5Gn9_j/'],"9,867",208,-1,0
['/p/BwM3Xe8lwGG/'],501,58,-1,0
['/p/BwN6qsehRi3/'],"1,430",39,-1,0
['/p/BwPZfFChZTm/'],439,22,-1,0
['/p/Bv_IhxkpCnY/'],18.2k,115,-1,0
['/p/BwO9cZLH2N8/'],"3,551",15,-1,0
['/p/Bv-oLNsAI7S/'],"1,187",15,-1,0
['/p/BwILx5FjEAu/'],11.7k,31,-1,0
['/p/BwMuoBIB9T3/'],19.8k,275,-1,0
['/p/BwMbgeDgCO6/'],329,0,-1,0
['/p/BwNv8wTAuHE/'],33.2k,783,-1,0
['/p/BwGwoaTnepU/'],"7,256",44,-1,0
['/p/BwPhLXWDN3v/'],573,9,-1,0
['/p/BwLdeJVJ4GM/'],"1,046",7,-1,0
['/p/BwMHprhnKnt/'],17.8k,46,-1,0
['/p/BwMh4EwFeQB/'],199k,"8,908",-1,0
['/p/BwJbkG0Fqwt/'],"7,568",115,-1,0
['/p/BwAKeVqHzG5/'],"4,617",41,-1,0
['/p/BwJgXGflnwU/'],12.2k,37,-1,0
['/p/BwHGV5dH-jv/'],"5,261",74,-1,0
['/p/BwO1aj_hL_a/'],"7,200",160,-1,0
['/p/BwM8ZpMAQ5c/'],"7,267",59,-1,0
['/p/BwL7F-bFzW1/'],"1,566",30,-1,0
['/p/BwDrU1nHU8y/'],420,7,-1,0
['/p/BwLZcHKB3a4/'],"9,609",64,-1,0
['/p/BwKlhh9hrrL/'],"1,173",38,-1,0
['/p/BwHczZCnLu3/'],20.6k,195,-1,1
['/p/BwHjG_1g0UV/'],15.6k,52,-1,0
['/p/BwL8vbQgkBN/'],"5,479",47,-1,0
['/p/BwHFtVegTiW/'],18.1k,156,-1,0
['/p/BwNB_ROFyfe/'],13.1k,62,-1,0
['/p/BwGbjpqFbZr/'],"8,671",40,-1,0
['/p/BwH32jXAqs3/'],76,2,-1,1
['/p/BwKrTJZBQEO/'],"1,686",23,-1,0
['/p/BwOpz1vgg3G/'],11.2k,72,-1,0
['/p/BwJJaYcnUn2/'],"1,268",24,-1,0
['/p/BwPbhduJHZq/'],157,0,-1,0
['/p/BvAeXz4l3dQ/'],"1,075",29,-1,1
['/p/BwM18H6hK3I/'],"8,078",75,-1,0
['/p/BwGfe4HHJ99/'],17.7k,215,-1,1
['/p/BwCaTjABtaf/'],19.6k,498,-1,0
['/p/BwNqXvuAwSN/'],15.3k,218,-1,0
['/p/BwJi15Llz5t/'],59.2k,983,-1,0
['/p/BwEq1WvBUWp/'],17.4k,126,-1,0
['/p/BwAQNqkgRKZ/'],10.5k,117,-1,0
['/p/BwPJnPCF8vV/'],20.5k,213,-1,0
['/p/BwOwosSgKFT/'],18.2k,249,-1,0
['/p/BwNDXXTA84B/'],404,9,-1,0
['/p/BwPcD3hnDD6/'],"8,140",128,-1,0
['/p/BwE96ukHnWT/'],"7,984",54,-1,0
['/p/BwL66OdhZwB/'],"2,272",8,-1,0
['/p/BwL_TNmpUTH/'],913,40,-1,0
['/p/BwEdSWKB7FS/'],"4,272",31,-1,0
['/p/BwKJG8LAbjc/'],832,10,-1,0
['/p/BwJYdxjhQw3/'],726,21,-1,0
['/p/BwKTW4DB5x_/'],78.3k,501,-1,0
['/p/BwJ2qKzFFD8/'],58.2k,162,-1,0
['/p/BwBeoL8DuGX/'],"2,652",61,-1,0
['/p/BwMzDCkH0nJ/'],"3,897",32,-1,0
['/p/BwOU8D5H9sI/'],17.9k,146,-1,0
['/p/BwJ-JBsFU1B/'],101k,667,-1,0
['/p/BwPjvVAA8dV/'],168k,"6,535",-1,0
['/p/Budi9eqAivJ/'],496,18,-1,1
['/p/BwMi-sQB9lU/'],16k,76,-1,0
['/p/BwGcjX4n-T3/'],18.9k,161,-1,0
['/p/Bv_tW9ZDf79/'],"6,054",89,-1,0
['/p/Bv-TS0iggEk/'],31.3k,285,-1,1
['/p/BwFyCbRpn4s/'],11k,93,-1,1
['/p/BwEiOoLl_O_/'],21.9k,763,-1,0
['/p/BwLucPxh_rf/'],29.5k,269,-1,0
['/p/BwF_BNIgdgq/'],"1,110",56,-1,0
['/p/BwH3e0Dl9Ny/'],173k,"1,520",-1,0
['/p/Bv_zS6oDdyq/'],"4,973",72,-1,0
['/p/BwHa-W7n5SO/'],"6,800",111,-1,0
['/p/BwIXM_olmHK/'],17.7k,76,-1,0
['/p/BwPIlsohaoI/'],32.5k,150,-1,0
['/p/BwFEUZmHQCg/'],50.6k,196,-1,0
['/p/Bv9oO7-BVrr/'],"6,120",39,-1,0
['/p/BwPRhZJhFJt/'],11.8k,109,-1,0
['/p/BwAk9zRFedJ/'],"9,077",59,-1,0
['/p/BwL8LWIhGVc/'],14.4k,131,-1,0
['/p/BwC952oJVLO/'],"3,617",178,-1,0
['/p/BwE-jqMA2U2/'],32.1k,311,-1,0
['/p/BwMPqHOFVL_/'],402,13,-1,0
['/p/BwPH_7-hvX2/'],11k,96,-1,0
['/p/BwAESZrl7tR/'],"5,491",45,-1,0
['/p/BwOQH7rly70/'],"1,119",27,-1,0
['/p/BwPKuUJAdMC/'],445,11,-1,0
['/p/BwL2-tTDksQ/'],"6,729",33,-1,0
['/p/BwKkBo8giF5/'],146k,704,-1,0
['/p/BwNhr0-DjQ2/'],213k,"1,857",-1,0
['/p/BwOiycolQkz/'],511,4,-1,0
['/p/Bv_Hln6H2LV/'],25.6k,857,-1,1
['/p/BwKY2juBmP9/'],77k,358,-1,0
['/p/BwO8D5Yh216/'],69k,"1,610",-1,0
['/p/BwPGyyiA2vb/'],10.3k,84,-1,0
['/p/BwM2hRDAXyu/'],18.9k,158,-1,0
['/p/BwHrgv-hKPt/'],29.1k,161,-1,0
['/p/Bulv0CoA5nV/'],"1,392",6,-1,0
['/p/Bv-8BMggi1b/'],16.1k,180,-1,0
['/p/BwO0NZNAAI_/'],177,1,-1,0
['/p/BwO__GQFkcq/'],498,2,-1,0
['/p/Bv__wzIBnpi/'],31.4k,230,-1,0
['/p/BwM12zCHz12/'],"1,023",4,-1,0
['/p/BwLCvVGnRjB/'],"2,490",18,-1,0
['/p/BwInnjmhM4k/'],25.7k,188,-1,0
['/p/BwGez0KFrKy/'],69.4k,209,-1,0
['/p/BwMWSF-FmfF/'],"1,549",32,-1,0
['/p/BwKEviQhSew/'],13.9k,106,-1,0
['/p/Bv9lEI2hSOL/'],84.7k,339,-1,1
['/p/BwHqbTVHwyH/'],"2,273",69,-1,0
['/p/BwMbutSFwFc/'],41.2k,89,-1,0
['/p/BwGr12blcnX/'],10.3k,134,-1,0
